"Name","Platform","Year_of_Release","Genre","Publisher","Global_Sales","Critic_Score","User_Score","Rating","log_JP_Sales","log_Other_Sales","sqrt_Critic_Count","log_User_Count"
"Marvel vs. Capcom: Clash of Super Heroes","DC","1999","Fighting","Capcom",0.1,72,7.7,"Unknown",0.0953101798043249,0,4.89897948556636,3.3322045101752
"J-League Pro Soccer Club wo Tsukurou! 2","SAT","1997","Sports","Sega",0.49,75,7.4,"Unknown",0.398776119957368,0,4.24264068711928,2.83321334405622
"Ore-Sama Kingdom: Koi no Manga mo Debut o Mokushise! Doki Doki Love Lesson","DS","2011","Action","Namco Bandai Games",0.05,68,7.4,"Unknown",0.048790164169432,0,4.69041575982343,3.29583686600433
"Heroes of Hellas 2: Olympia","DS","2012","Puzzle","Unknown",0.03,70,7.5,"Unknown",0,0,3.74165738677394,2.484906649788
"Spy Hunter: Nowhere To Run","PS2","2006","Racing","Midway Games",0.02,51,6,"T",0,0,4.58257569495584,1.94591014905531
"F1 2013","PS3","2013","Racing","Codemasters",0.54,77,6.3,"E",0.0295588022415444,0.0861776962410524,4.69041575982343,3.71357206670431
"Animal Crossing","GC","2001","Simulation","Nintendo",3.15,87,8.9,"E",0.688134638736401,0.0861776962410524,6.48074069840786,4.92725368515721
"Shin Megami Tensei: Devil Summoner - Soul Hackers","SAT","1997","Role-Playing","Atlus",0.31,74,7.9,"Unknown",0.27002713721306,0,5.47722557505166,3.96081316959758
"Renegade Racers","PS","1999","Racing","Interplay",0.03,69,7.4,"Unknown",0,0,4.24264068711928,2.89037175789616
"Stronghold Kingdoms","PC","2011","Strategy","DTP Entertainment",0.11,75,4.9,"Unknown",0,0.00995033085316809,2,4.49980967033027
"Life is Strange","PC","2016","Adventure","Square Enix",0.04,83,8.6,"M",0,0,3.87298334620742,7.39079852173568
"Digimon Battle Spirit 2","GBA","2003","Fighting","Namco Bandai Games",0.15,63,7.7,"E",0,0,2.23606797749979,3.3322045101752
"NBA Live 06","PSP","2005","Sports","Electronic Arts",0.42,80,7.6,"E",0,0.0295588022415444,4.24264068711928,2.63905732961526
"Ribbit King","GC","2003","Sports","Atari",0.05,60,7.4,"E",0,0,3.3166247903554,2.83321334405622
"Pro Yaky? Spirits 3","PS2","2006","Sports","Konami Digital Entertainment",0.16,75,7.4,"Unknown",0.148420005118273,0,4.24264068711928,2.83321334405622
"Clannad: Mitsumi Mamoru Sakamichi de - Joukan","PSP","2010","Adventure","Prototype",0.02,66,7.5,"Unknown",0.0198026272961797,0,4,2.77258872223978
"Bionicle","GBA","2003","Action","THQ",0.09,68,7.4,"E",0,0,4.69041575982343,3.29583686600433
"Final Fantasy XI: Wings of the Goddess","X360","2007","Role-Playing","Square Enix",0.3,63,5.8,"T",0.0198026272961797,0.0198026272961797,2,1.79175946922805
"Minute to Win It","Wii","2010","Misc","Zoo Games",0.25,68.5,3,"E",0,0.0198026272961797,4.12310562561766,1.6094379124341
"Pirates of the Caribbean: At World's End","DS","2007","Action","Disney Interactive Studios",0.34,66,7.4,"E10+",0.00995033085316809,0.0295588022415444,3.74165738677394,3.29583686600433
"Everybody Dance","PS3","2011","Misc","Sony Computer Entertainment",0.12,66,6.8,"T",0,0.00995033085316809,2.23606797749979,2.19722457733622
"Playmobil Pirates","DS","2009","Action","Mindscape",0.08,68,7.4,"E10+",0,0.00995033085316809,4.69041575982343,3.29583686600433
"Teen Titans","PS2","2006","Action","THQ",0.25,56,8.6,"E10+",0,0.0295588022415444,3.46410161513775,2.89037175789616
"Kiniro no Corda 3","PS2","2010","Adventure","Tecmo Koei",0.03,66,7.5,"Unknown",0.0295588022415444,0,4,2.77258872223978
"MLB 2002","PS","2001","Sports","Sony Computer Entertainment",0.43,76,8.1,"E",0,0.0295588022415444,2.23606797749979,2.19722457733622
"Mount & Blade: Warband","PC","2010","Role-Playing","Paradox Interactive",0.02,74,7.9,"Unknown",0,0,5.47722557505166,3.96081316959758
"Kawasaki Quad Bikes","Wii","2007","Racing","Data Design Interactive",0.09,69,7.4,"E",0,0.00995033085316809,4.24264068711928,2.89037175789616
"Mushihimesama Futari Ver 1.5","X360","2009","Shooter","Cave",0.03,73,7.4,"Unknown",0.0295588022415444,0,5.65685424949238,4.14313472639153
"My Pet Chimp","DS","2010","Simulation","505 Games",0.06,70,7.6,"E",0,0,4.12310562561766,3.04452243772342
"Steel Battalion: Heavy Armor","X360","2012","Misc","Capcom",0.13,38,2.4,"M",0.0198026272961797,0.00995033085316809,7.61577310586391,4.53259949315326
"Lufia: Curse of the Sinistrals","DS","2010","Role-Playing","Square Enix",0.15,80,8,"E10+",0.0295588022415444,0.00995033085316809,2.82842712474619,2.63905732961526
"Duke Nukem: Total Meltdown","PS","1997","Shooter","GT Interactive",0.61,73,7.4,"Unknown",0,0.0392207131532813,5.65685424949238,4.14313472639153
"Star Wars: The Force Unleashed","Wii","2008","Action","LucasArts",1.86,71,7.9,"T",0,0.165514438477573,4.24264068711928,4.33073334028633
"Tom Clancy's HAWX","PC","2009","Action","Ubisoft",0.04,70,7.3,"T",0,0.00995033085316809,4.79583152331272,4.83628190695148
"Extermination","PS2","2001","Action","Sony Computer Entertainment",0.55,67,7.8,"M",0.113328685307003,0.048790164169432,4.35889894354067,2.99573227355399
"Kururin Paradise","GBA","2002","Puzzle","Unknown",0.06,70,7.5,"Unknown",0.0582689081239758,0,3.74165738677394,2.484906649788
"The Legend of Heroes: Trails in the Sky Third Chapter","PSV","2016","Role-Playing","Nihon Falcom Corporation",0.02,74,7.9,"Unknown",0.0198026272961797,0,5.47722557505166,3.96081316959758
"Triple Crown Championship Snowboarding","Wii","2010","Sports","Destineer",0.02,75,7.4,"Unknown",0,0,4.24264068711928,2.83321334405622
"LEGO Pirates of the Caribbean: The Video Game","X360","2011","Action","Disney Interactive Studios",1.03,73,7,"E10+",0,0.0861776962410524,7.34846922834953,3.46573590279973
"Ikki Tousen: Xross Impact","PSP","2010","Action","Marvelous Interactive",0.06,68,7.4,"Unknown",0.0582689081239758,0,4.69041575982343,3.29583686600433
"California Speed","N64","1999","Misc","Midway Games",0.16,68.5,7,"Unknown",0,0,4.12310562561766,2.63905732961526
"How to Train Your Dragon 2","Wii","2014","Adventure","Little Orbit",0.18,66,7.5,"E10+",0,0.00995033085316809,4,2.77258872223978
"Evolution Skateboarding","GC","2002","Sports","Konami Digital Entertainment",0.04,44,7.4,"T",0,0,2.23606797749979,2.83321334405622
"Ford Mustang: The Legend Lives","XB","2005","Racing","Take-Two Interactive",0.09,55,7.4,"E",0,0,3.60555127546399,2.89037175789616
"Minecraft","PS3","2014","Misc","Sony Computer Entertainment",5.26,68.5,7,"Unknown",0,0.625938430866495,4.12310562561766,2.63905732961526
"The Invincible Iron Man","GBA","2002","Action","Activision",0.04,68,7.4,"E",0,0,3,3.29583686600433
"Pizza Delivery Boy","Wii","2010","Simulation","Majesco Entertainment",0.07,70,7.6,"E",0,0,4.12310562561766,3.04452243772342
"SolarStriker","GB","1989","Shooter","Nintendo",1.2,73,7.4,"Unknown",0.307484699747961,0.0392207131532813,5.65685424949238,4.14313472639153
"Rock Revolution","DS","2008","Misc","Konami Digital Entertainment",0.1,68.5,6.8,"E10+",0,0.00995033085316809,4.12310562561766,2.19722457733622
"Final Fantasy V","PS","1998","Role-Playing","SquareSoft",0.17,74,7.9,"Unknown",0.148420005118273,0.00995033085316809,5.47722557505166,3.96081316959758
"Hasbro Family Fun Pack","XOne","2015","Misc","Ubisoft",0.13,68.5,7,"E10+",0,0.00995033085316809,4.12310562561766,2.63905732961526
"Leisure Suit Larry: Box Office Bust","X360","2009","Adventure","Codemasters",0.16,25,2.5,"M",0,0.00995033085316809,5.19615242270663,3.73766961828337
"Rocket Power: Beach Bandits","GBA","2002","Platform","THQ",0.28,69,7.7,"Unknown",0,0.00995033085316809,4.12310562561766,3.13549421592915
"Hanaoni: Yume no Tsudzuki","PSP","2012","Action","Idea Factory",0.04,68,7.4,"Unknown",0.0392207131532813,0,4.69041575982343,3.29583686600433
"Bleach DS 4th: Flame Bringer","DS","2009","Action","Sega",0.03,68,7.4,"Unknown",0.0295588022415444,0,4.69041575982343,3.29583686600433
"Street Fighter Alpha 2","PS","1996","Fighting","Virgin Interactive",0.85,72,7.7,"Unknown",0.451075619360217,0.0582689081239758,4.89897948556636,3.3322045101752
"Metal Saga: Hagane no Kisetsu","DS","2006","Role-Playing","Success",0.03,74,7.9,"Unknown",0.0295588022415444,0,5.47722557505166,3.96081316959758
"Knights Contract","X360","2011","Action","Namco Bandai Games",0.08,49,5.6,"M",0,0.00995033085316809,6.40312423743285,2.83321334405622
"NFL Head Coach 09","X360","2008","Sports","Electronic Arts",0.11,67,8.4,"E",0,0.00995033085316809,3.74165738677394,3.36729582998647
"Disney Infinity","Wii","2013","Action","Disney Interactive Studios",1.6,68,4.2,"E10+",0,0.131028262406404,4.69041575982343,3.2188758248682
"Prince of Persia: The Sands of Time","XB","2003","Action","Ubisoft",0.94,92,7.8,"T",0,0.0392207131532813,6.40312423743285,4.29045944114839
"Legend of the Guardians: The Owls of Ga'Hoole","X360","2010","Action","Warner Bros. Interactive Entertainment",0.07,60,8,"E10+",0,0.00995033085316809,3.60555127546399,1.79175946922805
"Fritz Chess","DS","2009","Strategy","Deep Silver",0.02,74,7.9,"E",0,0,4.89897948556636,3.59731226058845
"Defiance","X360","2013","Shooter","Trion Worlds",0.57,60,7.2,"M",0,0.048790164169432,5.19615242270663,5.52146091786225
"Singstar: Ultimate Party","PS3","2014","Misc","Sony Computer Entertainment Europe",0.09,68.5,7,"Unknown",0,0.00995033085316809,4.12310562561766,2.63905732961526
"The Lord of the Rings: Conquest","PC","2009","Action","Electronic Arts",0.02,57,6.7,"T",0,0,4.89897948556636,3.76120011569356
"Dragon Quest Monsters: Joker 2 Professional","DS","2011","Role-Playing","Square Enix",0.62,74,7.9,"Unknown",0.482426149244293,0,5.47722557505166,3.96081316959758
"Cabela's Dangerous Hunts: Ultimate Challenge","PSP","2006","Sports","Activision Value",0.06,75,4,"T",0,0,4.24264068711928,1.6094379124341
"Major League Baseball 2K10","DS","2010","Sports","Take-Two Interactive",0.15,75,7.4,"E",0,0.00995033085316809,4.24264068711928,2.83321334405622
"Stormrise","PS3","2009","Strategy","Sega",0.17,51,5.3,"M",0,0.0198026272961797,5.29150262212918,3.04452243772342
"Jampack Volume 13 (RP-M)","PS2","2005","Misc","Sony Computer Entertainment",0.44,68.5,7,"Unknown",0,0.0582689081239758,4.12310562561766,2.63905732961526
"Supercar Street Challenge","PS2","2001","Racing","Activision",1.12,57,7.6,"E",0,0.131028262406404,3.87298334620742,2.30258509299405
"Zoo Resort 3D","3DS","2011","Simulation","Ubisoft",0.25,70,7.6,"E",0.0295588022415444,0.0198026272961797,4.12310562561766,3.04452243772342
"OkamiDen","DS","2010","Adventure","Capcom",0.43,82,7.9,"E10+",0.122217632724249,0.0198026272961797,6.92820323027551,3.98898404656427
"Crafting Mama","DS","2010","Simulation","505 Games",0.65,70,7.6,"E",0.00995033085316809,0.048790164169432,4.12310562561766,3.04452243772342
"DJ Hero 2","PS3","2010","Misc","Activision",0.75,86,7.8,"T",0,0.0953101798043249,6.78232998312527,3.13549421592915
"WorldShift","PC","2009","Strategy","Playlogic Game Factory",0.02,63,8.1,"T",0,0,3,2.19722457733622
"Warriors: Legends of Troy","PS3","2011","Action","Tecmo Koei",0.19,44,7,"M",0.0676586484738149,0.0198026272961797,4.69041575982343,3.2188758248682
"Super Smash Bros. Melee","GC","2001","Fighting","Nintendo",7.07,92,9.1,"T",0.871293365943419,0.198850858745165,6.16441400296898,6.34388043412633
"Naruto: Ninja Council 2 European Version","DS","2005","Fighting","Tomy Corporation",0.23,72,7.7,"Unknown",0.207014169384326,0,4.89897948556636,3.3322045101752
"Coraline","Wii","2009","Action","D3Publisher",0.05,42,5.5,"E10+",0,0,2.64575131106459,2.19722457733622
"Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden","PS4","2016","Misc","Tecmo Koei",0.06,68.5,7,"Unknown",0.048790164169432,0,4.12310562561766,2.63905732961526
"WWE SmackDown! vs. RAW 2006","PS2","2005","Fighting","THQ",2.94,72,7.7,"Unknown",0.0392207131532813,0.285178942233662,4.89897948556636,3.3322045101752
"Neighborhood Games","Wii","2009","Misc","THQ",0.2,49,7,"E",0,0.00995033085316809,2.44948974278318,2.63905732961526
"Cabela's Trophy Bucks","X360","2007","Sports","Activision Value",0.05,39,3,"T",0,0,2,1.6094379124341
"A Bug's Life","N64","1998","Platform","Activision",0.63,69,7.7,"Unknown",0,0.00995033085316809,4.12310562561766,3.13549421592915
"de Blob 2","PS3","2011","Platform","THQ",0.21,74,7.1,"E10+",0,0.0295588022415444,7.07106781186548,3.55534806148941
"Ken to Mahou to Gakuen Mono. 3","PSP","2010","Role-Playing","Acquire",0.13,74,7.9,"Unknown",0.122217632724249,0,5.47722557505166,3.96081316959758
"Gekka Ryouran Romance","PSP","2011","Adventure","Idea Factory",0.02,66,7.5,"Unknown",0.0198026272961797,0,4,2.77258872223978
"UEFA Euro 2004: Portugal","PS2","2004","Sports","Electronic Arts",0.14,76,6.4,"E",0,0.0198026272961797,4.58257569495584,2.94443897916644
"Judge Dredd: Dredd Vs Death","PS2","2003","Shooter","BAM! Entertainment",0.03,52,5.3,"M",0,0,3.60555127546399,2.30258509299405
"Rugby League Live","X360","2010","Sports","Home Entertainment Suppliers",0.03,75,7.4,"Unknown",0,0,4.24264068711928,2.83321334405622
"MLB Power Pros 2008","PS2","2008","Sports","Konami Digital Entertainment",0.15,67,8.5,"E",0.048790164169432,0.00995033085316809,3,2.19722457733622
"Capcom vs. SNK 2: Mark of the Millennium 2001","PS2","2001","Fighting","Capcom",0.75,81,7.9,"T",0.262364264467491,0.0582689081239758,4.69041575982343,3.3322045101752
"Jampack Fall 2001","PS","2001","Misc","Sony Computer Entertainment",0.59,68.5,7,"Unknown",0,0.0392207131532813,4.12310562561766,2.63905732961526
"Psychic Detective","PS","1995","Adventure","Electronic Arts",0.01,66,7.5,"Unknown",0,0,4,2.77258872223978
"Tom Clancy's Splinter Cell: Pandora Tomorrow","PS2","2004","Action","Ubisoft",1.25,87,8.6,"T",0,0.157003748809665,6.70820393249937,3.55534806148941
"MVP Baseball 2003","PS2","2003","Sports","Electronic Arts",1.04,81,8.9,"E",0,0.122217632724249,4.69041575982343,2.89037175789616
"Worms: WMD","PS4","2016","Action","Sold Out",0.03,78,7.6,"E10+",0,0,4.79583152331272,2.99573227355399
"ESPN NHL Hockey","XB","2003","Sports","Sega",0.11,88,8.4,"E",0,0,5,3.2188758248682
"Deadly Premonition","X360","2010","Action","Rising Star Games",0.26,68,8.2,"M",0,0.0198026272961797,6.2449979983984,5.80814248998044
"Outlaw Tennis","PS2","2005","Sports","Global Star",0.08,67,7.4,"M",0,0.00995033085316809,3.87298334620742,2.83321334405622
"The King of Fighters XII","X360","2009","Fighting","Ignition Entertainment",0.11,63,4.2,"T",0.00995033085316809,0.00995033085316809,7.54983443527075,3.52636052461616
"Blaster Master: Blasting Again","PS","2000","Shooter","Sunsoft",0.25,73,7.4,"Unknown",0,0.0198026272961797,5.65685424949238,4.14313472639153
"Just Cause","X360","2006","Action","Eidos Interactive",0.14,73,7.2,"M",0.00995033085316809,0.00995033085316809,7.54983443527075,3.97029191355212
"Drome Racers","GC","2003","Racing","Electronic Arts",0.03,54,6.6,"E",0,0,2.23606797749979,1.79175946922805
"Gold's Gym: Cardio Workout (Others sales)","Wii","2008","Sports","Ubisoft",0.31,75,7.4,"Unknown",0,0.0198026272961797,4.24264068711928,2.83321334405622
"Chicken Shoot","Wii","2007","Action","Zoo Digital Publishing",0.35,27,4.8,"E10+",0,0.0198026272961797,3,3.29583686600433
"Justice League Heroes: The Flash","GBA","2006","Action","Eidos Interactive",0.03,72,7.4,"E10+",0,0,2.82842712474619,2.07944154167984
"Defiance","PC","2013","Shooter","Trion Worlds",0.21,64,6.5,"M",0,0.0198026272961797,6.32455532033676,6.49526555593701
"Kikou Heidan J-Phoenix: Cobalt Shoutaihen","PS2","2002","Action","Takara",0.02,68,7.4,"Unknown",0.0198026272961797,0,4.69041575982343,3.29583686600433
"James Bond 007: Blood Stone","DS","2010","Shooter","Activision",0.06,70,7.4,"T",0,0,3.16227766016838,4.14313472639153
"Pac-Man World 3","GC","2005","Platform","Namco Bandai Games",0.09,66,7.3,"E",0,0,4.12310562561766,2.39789527279837
"Ore no Shikabane o Koete Yuke","PSP","2011","Role-Playing","Sony Computer Entertainment",0.2,74,7.9,"Unknown",0.182321556793955,0,5.47722557505166,3.96081316959758
"NCAA Football 2003","XB","2002","Sports","Electronic Arts",0.52,90,8.2,"E",0,0.0198026272961797,3.74165738677394,2.77258872223978
"Ultimate Card Games DS","DS","2008","Strategy","Telegames",0.08,74,7.9,"E",0,0.00995033085316809,4.89897948556636,3.59731226058845
"Donkey Kong Country","SNES","1994","Platform","Nintendo",9.3,69,7.7,"Unknown",1.38629436111989,0.207014169384326,4.12310562561766,3.13549421592915
"Roadsters 99","N64","1999","Racing","Titus",0.2,69,7.4,"Unknown",0,0.00995033085316809,4.24264068711928,2.89037175789616
"Pac-Man","2600","1982","Puzzle","Atari",7.81,70,7.5,"Unknown",0,0.0769610411361284,3.74165738677394,2.484906649788
"Metal Slug 4 & 5","XB","2005","Shooter","SNK Playmore",0.04,73,7.4,"Unknown",0,0,5.65685424949238,4.14313472639153
"Knight's Apprentice: Memorick's Adventures","XB","2004","Action","Microids",0.02,53,4.5,"T",0,0,3.3166247903554,2.19722457733622
"Petz Wild Animals: Dolphinz","DS","2007","Simulation","Ubisoft",1.32,70,7.6,"E",0,0.122217632724249,4.12310562561766,3.04452243772342
"Call of Juarez: Bound in Blood","PC","2009","Shooter","Ubisoft",0.03,78,8,"M",0,0,6.2449979983984,5.64544689764324
"Tales of Graces f","PS3","2010","Role-Playing","Namco Bandai Games",0.98,77,8.2,"T",0.371563556432483,0.0676586484738149,7.41619848709566,5.82008293035236
"Fur Fighters: Viggo's Revenge","PS2","2001","Action","Acclaim Entertainment",0.14,64,7.3,"T",0,0.0198026272961797,3.87298334620742,3.63758615972639
"Shrek: Forever After","DS","2010","Platform","Activision",0.3,69,7.7,"Unknown",0,0.0295588022415444,4.12310562561766,3.13549421592915
"Summer Athletics: The Ultimate Challenge","X360","2008","Sports","DTP Entertainment",0.03,48,7.4,"E",0,0,3.16227766016838,2.83321334405622
"NCAA Final Four 2002","PS2","2001","Sports","Sony Computer Entertainment",0.31,52,6.5,"E",0,0.0392207131532813,3.74165738677394,2.19722457733622
"Open Season","Wii","2006","Platform","Ubisoft",0.07,49,5.6,"E10+",0,0.00995033085316809,2.23606797749979,2.07944154167984
"The Incredibles: Rise of the Underminer","XB","2005","Action","THQ",0.09,63,7.4,"E10+",0,0,3.46410161513775,3.29583686600433
"Titanic Mystery","Wii","2010","Puzzle","O-Games",0.02,70,7.5,"T",0,0,3.74165738677394,2.484906649788
"Worms Reloaded","PC","2010","Strategy","Team17 Software",0.05,79,6.8,"E10+",0,0.00995033085316809,5.29150262212918,5.2257466737132
"American Chopper 2: Full Throttle","PS2","2005","Racing","Zoo Digital Publishing",0.18,69,8.1,"T",0,0.0198026272961797,4.24264068711928,2.30258509299405
"Sherlock Holmes: Crimes & Punishments","X360","2014","Adventure","Focus Home Interactive",0.05,66,7.5,"Unknown",0,0,4,2.77258872223978
"Night Warriors: Darkstalkers' Revenge","SAT","1995","Fighting","Virgin Interactive",0.34,72,7.7,"Unknown",0.29266961396282,0,4.89897948556636,3.3322045101752
"Finding Nemo","GBA","2003","Action","THQ",2.82,68,7,"E",0.0392207131532813,0.131028262406404,4.69041575982343,2.19722457733622
"Iron Man 2","PS3","2010","Action","Sega",0.39,41,5.2,"T",0,0.0676586484738149,5.29150262212918,3.61091791264422
"Countdown: The Game","DS","2009","Puzzle","Mindscape",0.15,70,7.5,"Unknown",0,0.00995033085316809,3.74165738677394,2.484906649788
"NBA Hoopz","PS","2001","Sports","Midway Games",0.13,75,7.4,"E",0,0.00995033085316809,4.24264068711928,2.83321334405622
"Harry Potter and the Prisoner of Azkaban","PC","2004","Action","Electronic Arts",0.04,67,7.2,"E",0,0,4.35889894354067,3.93182563272433
"Mega Man Legends 2","PS","2000","Adventure","Capcom",0.42,76,8.8,"E",0.0953101798043249,0.0295588022415444,3.16227766016838,3.40119738166216
"Wii Music","Wii","2008","Misc","Nintendo",3.25,63,4.6,"E",0.378436435720245,0.27763173659828,6.557438524302,4.76217393479776
